,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,D03,FAM,,Unkn,,,34.3503652756862,34.3503652756862,0,NaN,NaN,NaN,0,58,
,D04,FAM,,Unkn,,,33.9743343624907,33.9743343624907,0,NaN,NaN,NaN,0,58,
,D05,FAM,,Unkn,,,34.4559506270547,34.4559506270547,0,NaN,NaN,NaN,0,58,
,D06,FAM,,Unkn,,,35.0055202964742,35.0055202964742,0,NaN,NaN,NaN,0,58,
,D07,FAM,,Unkn,,,34.0986355548774,34.0986355548774,0,NaN,NaN,NaN,0,58,
,D08,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,D09,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,D10,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,D11,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,D12,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,E01,FAM,,Unkn,,,34.2671705930212,34.2671705930212,0,NaN,NaN,NaN,0,58,
,E02,FAM,,Unkn,,,34.2481495441208,34.2481495441208,0,NaN,NaN,NaN,0,58,
,E03,FAM,,Unkn,,,34.3860606164477,34.3860606164477,0,NaN,NaN,NaN,0,58,
,E04,FAM,,Unkn,,,34.4591241507214,34.4591241507214,0,NaN,NaN,NaN,0,58,
,E05,FAM,,Unkn,,,36.2866494864219,36.2866494864219,0,NaN,NaN,NaN,0,58,
,E06,FAM,,Unkn,,,33.8919668247367,33.8919668247367,0,NaN,NaN,NaN,0,58,
,E07,FAM,,Unkn,,,34.2806889696707,34.2806889696707,0,NaN,NaN,NaN,0,58,
,E08,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,E09,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,E10,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,E11,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,E12,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,F01,FAM,,Unkn,,,34.6739445846139,34.6739445846139,0,NaN,NaN,NaN,0,58,
,F02,FAM,,Unkn,,,33.4930424204282,33.4930424204282,0,NaN,NaN,NaN,0,58,
,F03,FAM,,Unkn,,,34.5553464182396,34.5553464182396,0,NaN,NaN,NaN,0,58,
,F04,FAM,,Unkn,,,34.4926997923987,34.4926997923987,0,NaN,NaN,NaN,0,58,
,F05,FAM,,Unkn,,,34.1407832769006,34.1407832769006,0,NaN,NaN,NaN,0,58,
,F06,FAM,,Unkn,,,35.2537275695595,35.2537275695595,0,NaN,NaN,NaN,0,58,
,F07,FAM,,Unkn,,,33.9417092046817,33.9417092046817,0,NaN,NaN,NaN,0,58,
,F08,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,F09,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,F10,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,F11,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,F12,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,G01,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,G02,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,G03,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,G04,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,G05,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,G06,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,G07,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,G08,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,G09,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,G10,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,G11,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,G12,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,H01,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,H02,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,H03,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,H04,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,H05,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,H06,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,H07,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,H08,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,H09,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,H10,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,H11,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
,H12,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,58,
